libs	https://github.com/ortuman/SwiftForms	Swift Forms			20010101	0	0
libs	https://github.com/haawa799/MipMaper/tree/master				20010101	0	0
libs	https://github.com/nghialv/MaterialKit				20010101	0	0
libs	http://www.appcoda.com/handoff				20010101	0	0
libs	https://github.com/lvnyk/BezierString#bezierstring		UIBezierPath		20010101	0	0
libs	https://github.com/jatoben/CommandLine				20010101	0	0
libs	https://github.com/github/swift-style-guide				20010101	0	0
libs	https://github.com/waynewbishop/swiftstructures		algorithm		20010101	0	0
libs	https://github.com/Quick/Quick	Quick: The Swift (and Objective-C) testing framework	testing		20010101	0	0
libs	https://github.com/jpsim/sourcekitten				20010101	0	0
libs	https://github.com/yichizhang/SwiftWithSanity				20010101	0	0
libs	https://github.com/uacaps/PageMenu				20010101	0	0
libs	https://github.com/zhxnlai/ZLBalancedFlowLayout/tree/master/ZLBalancedFlowLayoutDemo				20010101	0	0
beginner	http://itunes.apple.com/us/course/developing-ios-8-apps-swift/id961180099	Developing iOS 8 Apps with Swift - by Stanford	beginner:iTunes:video		20150126	0	0
beginner	http://learnxinyminutes.com/docs/swift	Learn X in Y minutes - Where X=swift	beginner		20010101	0	0
beginner	http://blog.teamtreehouse.com/an-absolute-beginners-guide-to-swift	An Absolute Beginner's Guide to Swift	beginner		20140609	0	0
beginner	http://www.raywenderlich.com/video-tutorials	Swift Series	video		20140611	0	0
beginner	http://www.raywenderlich.com/74438/swift-tutorial-a-quick-start	Swift Tutorial: A Quick Start	beginner		20141218	0	0
beginner	http://www.raywenderlich.com/74904/swift-tutorial-part-2-simple-ios-app	Swift Tutorial Part 2 Simple iOS App	beginner		20140614	0	0
beginner	http://www.airpair.com/swift/building-swift-app-tutorial	Building an iOS application - Part 1	beginner		20140929	0	0
beginner	http://ios-blog.co.uk/tutorials/developing-ios-apps-using-swift-part-1	Developing iOS8 Apps Using Swift - Part 1 - Hello World	beginner		20140603	0	0
beginner	http://www.highoncoding.com/Articles/879_Introduction_to_Swift.aspx	Introduction to Swift	SwiftLang:beginner		20010101	0	0
beginner	http://www.learnswift.tips	A curated list of helpful resources to learn Swift			20010101	0	0
beginner	http://www.brianjcoleman.com/tutorial-collection-view-using-swift	Tutorial: Collection View Using Swift	UICollectionView		20140901	0	0
beginner	http://www.codingexplorer.com/arrays-swift	Arrays and their Methods in Swift	Array		20140819	0	0
beginner	http://chris.eidhof.nl/posts/tuples-structs-enums.html	Tuples, Structs and Enums	tuple:enum:structs		20140829	0	0
beginner	http://developer.apple.com/swift/blog/?id=16	Building Your First Swift App	video		20141007	0	0
beginner	http://developer.apple.com/swift/blog/?id=18	Introduction to the Swift REPL	repl		20141111	0	0
beginner	http://www.youtube.com/watch?v=s9UBc6BAUTI	Swift in 40 Minutes	video:beginner		20141223	0	0
beginner	http://www.raywenderlich.com/75601/learn-to-code-ios-apps-with-swift-tutorial-1	Learn to Code iOS Apps with Swift Tutorial 1: Welcome to Programming			20141113	0	0
beginner	http://www.raywenderlich.com/75919/learn-to-code-ios-apps-with-swift-tutorial-2	Learn to Code iOS Apps with Swift Tutorial 2: Your First Project			20141113	0	0
beginner	http://www.raywenderlich.com/76044/learn-to-code-ios-apps-with-swift-tutorial-3	Learn to Code iOS Apps with Swift Tutorial 3: Arrays, Objects, and Classes			20141113	0	0
beginner	http://www.raywenderlich.com/77176/learn-to-code-ios-apps-with-swift-tutorial-4	Learn To Code iOS Apps With Swift Tutorial 4: Your First App			20141113	0	0
beginner	http://www.raywenderlich.com/78264/learn-to-code-ios-apps-with-swift-tutorial-5	Learn To Code iOS Apps With Swift Tutorial 5: Making it Beautiful			20141113	0	0
beginner	http://shrikar.com/blog/2014/12/23/learn-swift-by-building-a-tipster-iphone-app	Learn Swift by Building a Tipster Iphone App			20141223	0	0
playground	http://developer.apple.com/swift/blog/downloads/Balloons.zip	Balloons.playground	playground		20010101	0	0
playground	https://github.com/nettlep/learn-swift	Learn Apple's Swift programming language interactively through these playgrounds	playground		20010101	0	0
playground	http://developer.apple.com/swift/blog/?id=13	Patterns Playground	playground		20010101	0	0
commercial	http://www.udemy.com/courses/search/?q=swift	Udemy Swift Courses	video		20010101	0	0
commercial	http://www.objc.io/books/core-data	Core Data (Florian Kugler and Daniel Eggert)	CoreData:book	https://www.objc.io/images/books/core-data/core-data-cover-original-1603f4c3.png	20010101	0	0
commercial	http://www.objc.io/books/advanced-swift	Advanced Swift (Chris Eidhof and Airspeed Velocity)	SwiftLang:book	https://www.objc.io/images/books/advanced-swift/advanced-swift-cover-original-6db92fe2.png	20010101	0	0
commercial	http://www.objc.io/books/fpinswift	Functional Swift (Chris Eidhof, Florian Kugler, and Wouter Swierstra)	functional:book	https://www.objc.io/images/books/functional-swift/functional-swift-cover-original-961470e0.png	20010101	0	0
commercial	http://www.raywenderlich.com/store/2d-ios-tvos-games-by-tutorials	2D iOS & tvOS Games by Tutorials	SpriteKit:book	http://cdn2.raywenderlich.com/wp-content/themes/raywenderlich/images/store/profile-page-products/igt1@2x.png	20150301	0	0
commercial	http://www.raywenderlich.com/87276/core-data-tutorials-updated-xcode-6-1	Core Data by Tutorials	CoreData:book	http://cdn2.raywenderlich.com/wp-content/themes/raywenderlich/images/store/profile-page-products/cdt@2x.png	20150301	0	0
commercial	http://www.raywenderlich.com/store/ios-apprentice	The iOS Apprentice	book:SwiftLang	http://cdn2.raywenderlich.com/wp-content/themes/raywenderlich/images/store/profile-page-products/ia1234@2x.png	20150301	0	0
commercial	http://www.raywenderlich.com/store/tvos-apprentice	tvOS Apprentice	book:AppleTV	http://cdn2.raywenderlich.com/wp-content/themes/raywenderlich/images/store/profile-page-products/tvt@2x.png	20150301	0	0
commercial	http://www.raywenderlich.com/store/watchos-2-by-tutorials	watchOS 2 by Tutorials	book:WatchKit	http://cdn2.raywenderlich.com/wp-content/themes/raywenderlich/images/store/profile-page-products/w2t@2x.png	20150301	0	0
commercial	http://www.raywenderlich.com/store/swift-apprentice	Swift Apprentice	book:SwiftLang:beginner	http://cdn2.raywenderlich.com/wp-content/themes/raywenderlich/images/store/profile-page-products/sa@2x.png	20150301	0	0
commercial	http://www.raywenderlich.com/store/ios-9-by-tutorials	iOS 9 by Tutorials	book	http://cdn2.raywenderlich.com/wp-content/themes/raywenderlich/images/store/profile-page-products/i9t@2x.png	20150301	0	0
commercial	http://www.raywenderlich.com/store/ios-animations-by-tutorials	iOS Animations	book:CoreAnimation:animation	http://cdn2.raywenderlich.com/wp-content/themes/raywenderlich/images/store/profile-page-products/iat@2x.png	20150301	0	0
commercial	http://www.informit.com/store/learning-core-data-for-ios-with-swift-a-hands-on-guide-9780134120072	Learning Core Data for iOS with Swift: A Hands-On Guide to Building Core Data Applications	book:CoreData	http://www.informit.com/ShowCover.aspx?isbn=9780134120072&type=f	20151130	0	0
commercial	http://www.informit.com/store/learning-swift-2-programming-9780134431598	Learning Swift 2 Programming, 2nd Edition	book:SwiftLang	http://www.informit.com/ShowCover.aspx?isbn=9780134431598&type=f	20151231	0	0
commercial	http://www.informit.com/store/swift-developers-cookbook-includes-content-update-program-9780134395265	Swift Developer's Cookbook (Erica Sadun)	book	http://www.informit.com/ShowCover.aspx?isbn=9780134395265&type=f	20151209	0	0
commercial	http://shop.oreilly.com/product/0636920044345.do	iOS 9 Programming Fundamentals with Swift ( Matt Neuburg)	book	http://akamaicovers.oreilly.com/images/0636920044345/cat.gif	20150901	0	0
commercial	http://shop.oreilly.com/product/0636920045946.do	Learning Swift: Building Apps for OS X and iOS	book:SwiftLang	http://akamaicovers.oreilly.com/images/0636920045946/rc_cat.gif	20150901	0	0
commercial	http://shop.oreilly.com/product/0636920045618.do	Swift Pocket Reference, 2nd Edition (Anthony Gray)	book:SwiftLang	http://akamaicovers.oreilly.com/images/0636920045618/cat.gif	20151130	0	0
commercial	http://shop.oreilly.com/product/9781784392505.do	Learning Swift (Andrew J Wagner)	book	http://akamaicovers.oreilly.com/images/9781784392505/cat.gif	20150601	0	0
commercial	http://shop.oreilly.com/product/0636920034278.do	iOS 8 Programming Fundamentals with Swift	book	http://akamaicovers.oreilly.com/images/0636920034278/cat.gif	20150301	0	0
commercial	http://shop.oreilly.com/product/9781785886034.do	Mastering Swift 2 (Jon Hoffman)	book:SwiftLang	http://akamaicovers.oreilly.com/images/9781785886034/cat.gif	20151101	0	0
commercial	http://shop.oreilly.com/product/0636920037170.do	iOS Swift Game Development Cookbook, 2nd Edition (Jonathon Manning, Paris Buttfield-Addison)	book	http://akamaicovers.oreilly.com/images/0636920037170/cat.gif	20150501	0	0
commercial	http://shop.oreilly.com/product/9781785282201.do	Swift High Performance (Kostiantyn Koval)	book	http://akamaicovers.oreilly.com/images/9781785282201/cat.gif	20151101	0	0
commercial	http://shop.oreilly.com/product/9781785887611.do	Swift 2 Design Patterns (Julien Lange)	book:SwiftLang	http://akamaicovers.oreilly.com/images/9781785887611/cat.gif	20151001	0	0
commercial	http://shop.oreilly.com/product/9781783550531.do	Game Development with Swift (Stephen Haney)	book	http://akamaicovers.oreilly.com/images/9781783550531/cat.gif	20150701	0	0
commercial	http://shop.oreilly.com/product/9781783980765.do	Swift 2 Blueprints	book	http://akamaicovers.oreilly.com/images/9781783980765/cat.gif	20151001	0	0
commercial	http://shop.oreilly.com/product/9781119022220.do	Swift For Dummies (Jesse Feiler)	book	http://akamaicovers.oreilly.com/images/9781119022220/cat.gif	20150101	0	0
commercial	http://shop.oreilly.com/product/9781119009313.do	Beginning Swift Programming (Wei-Meng Lee)	book	http://akamaicovers.oreilly.com/images/9781119009313/cat.gif	20141201	0	0
commercial	http://shop.oreilly.com/product/0636920034254.do	iOS 8 Swift Programming Cookbook (Vandad Nahavandipoor)	book	http://akamaicovers.oreilly.com/images/0636920034254/cat.gif	20141101	0	0
commercial	http://shop.oreilly.com/product/9781119016779.do	Professional Swift (Michael Dippery)	book	http://akamaicovers.oreilly.com/images/9781119016779/cat.gif	20150501	0	0
commercial	http://shop.oreilly.com/product/9781784393557.do	Learning iOS 8 Game Development Using Swift (Siddharth Shekar)	book	http://akamaicovers.oreilly.com/images/9781784393557/cat.gif	20150501	0	0
commercial	https://www.packtpub.com/application-development/swift-essentials-second-edition	Swift Essentials – Second Edition (Alex Blewitt)	book	https://d255esdrn735hr.cloudfront.net/sites/default/files/imagecache/ppv4_main_book_cover/8878OS_5085_Swift%20Essentials%20Second%20Edition.jpg	20160110	0	0
commercial	http://shop.oreilly.com/product/9781785284700.do	Swift by Example (Giordano Scalzo)	book	http://akamaicovers.oreilly.com/images/9781785284700/cat.gif	20150601	0	0
commercial	http://shop.oreilly.com/product/9781785288173.do	Application Development with Swift (Hossam Ghareeb)	book	http://akamaicovers.oreilly.com/images/9781785288173/cat.gif	20150801	0	0
commercial	http://shop.oreilly.com/product/0636920044338.do	iOS 9 Swift Programming Cookbook (Vandad Nahavandipoor)	book	http://akamaicovers.oreilly.com/images/0636920044338/cat.gif	20151201	0	0
commercial	https://gumroad.com/l/proswift	Pro Swift	book	https://static-2.gumroad.com/res/gumroad/1196435742118/asset_previews/c55465d9cbab472eb1a7b52c0f4a731c/retina/New_20Pro_20Swift_20Book_20Gumroad.png	20160411		
commercial	https://pragprog.com/book/mzswift/core-data-in-swift	Core Data in Swift: Data Storage and Management for iOS and OS X	book:CoreData	https://imagery.pragprog.com/products/464/mzswift_xlargebeta.jpg?1452016065	20160515		
commercial	https://pragprog.com/book/adios3/ios-9-sdk-development	iOS 9 SDK Development	book	https://imagery.pragprog.com/products/467/adios3.jpg?1438799440	20160316		
commercial	https://itunes.apple.com/us/book/practical-auto-layout-for/id1060733718?mt=13	Practical Auto Layout for Xcode 7 (Steven Lipton)	book:AutoLayout	http://a5.mzstatic.com/us/r30/Publication69/v4/37/72/ed/3772edb6-a599-75b9-021f-170e6178a804/cover225x225.jpeg	20151130		
commercial	https://itunes.apple.com/de/book/core-image-for-swift/id1073029980?l=en&mt=13	Core Image for Swift: Advanced Image Processing for iOS (Simon J Gladman)	book:CoreImage	http://a3.mzstatic.com/eu/r30/Publication49/v4/5c/12/6e/5c126eba-d08d-afdc-e28f-5854e40d1974/cover225x225.jpeg	20160226		
advanced	http://airspeedvelocity.net/2014/12/21/avoid-using-var-with-this-one-weird-trick	Avoid using var with this one weird trick			20141221	0	0
advanced	http://allegrotech.io/swift-method-dispatching.html	Swift Method Dispatching			20141212	0	0
advanced	http://austinzheng.com/2014/12/16/swift-enums	Enums in Swift	enum		20141216	0	0
advanced	http://austinzheng.com/2014/12/16/swift-pattern-matching-switch	Swift's pattern-matching switch statement			20141216	0	0
advanced	http://blog.matthewcheok.com/design-teardown-stretchy-headers	Design Teardown: Stretchy Headers			20140924	0	0
advanced	http://blog.sudeium.com/2014/12/10/swift-performance-too-slow-for-production	Swift Performance: Too Slow for Production			20141210	0	0
advanced	http://blog.swiftcast.tv/the-swift-programming-language-solutions-to-experiments	The Swift Programming Language Solutions to Experiments			20140602	0	0
advanced	http://blog.teamtreehouse.com/understanding-optionals-swift	Understanding Optionals			20140617	0	0
advanced	http://code.tutsplus.com/tutorials/swift-from-scratch-collections-and-tuples--cms-22832	Swift from Scratch: Collections and Tuples	tuples		20141219	0	0
advanced	http://code.tutsplus.com/tutorials/swift-from-scratch-variables-and-constants--cms-22828	Swift from Scratch: Variables and Constants			20141212	0	0
advanced	http://designcode.io/swift-design	Design with Swift			20010101	0	0
advanced	http://devmonologue.com/ios/swift/for-in-statements-indexes-swift	for-in Statements Indexes Swift			20140701	0	0
advanced	http://flexmonkey.blogspot.co.uk/2014/10/metal-kernel-functions-compute-shaders.html?m=1	Metal Kernel Functions / Compute Shaders	metal		20141019	0	0
advanced	http://flexmonkey.blogspot.com/2014/12/scaling-resizing-and-orienting-images.html?m=1	Scaling, Resizing and Orienting Images to a Bounding Square			20141208	0	0
advanced	https://github.com/ochococo/Design-Patterns-In-Swift	Design Patterns implemented in Swift			20010101	0	0
advanced	https://github.com/rodionovd/SWRoute/wiki/Function-hooking-in-Swift	Function hooking in Swift			20140618	0	0
advanced	http://jamesonquave.com/blog/taking-control-of-the-iphone-camera-in-ios-8-with-swift-part-1	Taking control of the iPhone camera in iOS 8 (Part 1)	camera		20140825	0	0
advanced	http://mathewsanders.com/animations-in-swift-part-two	Animations in Swift (PART II)	animation		20140807	0	0
advanced	http://mathewsanders.com/prototyping-iOS-iPhone-iPad-animations-in-swift	Prototyping iOS Animations in Swift	animation		20140803	0	0
advanced	http://medium.com/@santoshrajan/73fdf8507f4b	Learn Swift by running Scripts	scripting		20140612	0	0
advanced	http://medium.com/swift-programming/how-to-create-an-angle-gradient-border-in-swift-f4856dde4c90	How to Create an Angle Gradient Border			20141023	0	0
#advanced	http://medium.com/swift-programming/ios-swipe-view-with-swift-44fa83a2e078	iOS Swift: Swipe View			-20010101	0	0
advanced	http://mikebuss.com/2014/06/22/lazy-initialization-swift	Lazy Initialization	lazy		20140622	0	0
advanced	http://minutestomidnight.net/blog/2014/12/improving-swift-optional-unwrapping	Improving Swift Optional Unwrapping			20141212	0	0
advanced	http://natashatherobot.com/swift-nsdecimalnumber	The Curious Case of NSDecimalNumber			20141030	0	0
advanced	http://natashatherobot.com/swift-using-map-to-deal-with-optionals	Using Map to Deal with Optionals			20141128	0	0
advanced	http://natashatherobot.com/xcode-6-add-image-assets-to-playground	XCode 6: How To Add Image Assets To Your Playground			20140927	0	0
advanced	http://natecook.com/blog/2014/11/swifts-elusive-tilde-gt-operator	A Look At Swift's Elusive ~> Operator	SwiftLang:Operators		20141125	0	0
advanced	http://nomothetis.svbtle.com/error-handling-in-swift	Error Handling in Swift: Might and Magic	exceptions		20140629	0	0
advanced	http://nshipster.com/apple-pay	Pay	ApplePay		20141208	0	0
advanced	http://nshipster.com/nsundomanager	NSUndo​Manager			20141215	0	0
advanced	http://oleb.net/blog/2014/07/swift-instance-methods-curried-functions	Instance Methods are Curried Functions in Swift			20140628	0	0
advanced	http://oleb.net/blog/2014/07/swift-strings	Swift Strings	string		20140825	0	0
advanced	http://peterwitham.com/swift/basics/debugging-swift-xcode	Debugging Swift with Xcode	xcode		20140926	0	0
